Mod:Item:MetaData, Localized Name
immersiveengineering:bullet:0, 小型空弹壳
immersiveengineering:bullet:1, 大型空弹壳
immersiveengineering:bullet:2, 卡苏尔弹
immersiveengineering:bullet:2, 穿甲弹
immersiveengineering:bullet:2, 鹿弹
immersiveengineering:bullet:2, 高爆弹
immersiveengineering:bullet:2, 银弹
immersiveengineering:bullet:2, 龙息弹
immersiveengineering:bullet:2, 药剂弹头
immersiveengineering:bullet:2, 信号弹
immersiveengineering:bullet:2, 叶绿弹
immersiveengineering:bullet:2, 结晶意志弹
immersiveengineering:bullet:2, 狼群弹
immersiveengineering:chemthrower, 化学喷射器
immersiveengineering:railgun, 磁轨炮
immersiveengineering:skyhook, 工程师天钩
immersiveengineering:toolupgrade:0, 压缩空气罐
immersiveengineering:toolupgrade:1, 高级润滑系统
immersiveengineering:toolupgrade:2, 附加螺旋钻
immersiveengineering:toolupgrade:3, 大型燃料缸
immersiveengineering:toolupgrade:4, 刺刀
immersiveengineering:toolupgrade:5, 扩充弹夹
immersiveengineering:toolupgrade:6, 加强电子管
immersiveengineering:toolupgrade:7, 聚焦喷嘴
immersiveengineering:toolupgrade:8, 瞄准镜
immersiveengineering:toolupgrade:9, 附加电容
immersiveengineering:toolupgrade:10, 闪光灯
immersiveengineering:toolupgrade:11, 震击发生器
immersiveengineering:toolupgrade:12, 磁力手套
immersiveengineering:toolupgrade:13, 化学液体罐
immersiveengineering:shader, 皮肤
immersiveengineering:shader_bag, 皮肤奖励袋
immersiveengineering:earmuffs, 隔音耳罩
immersiveengineering:coresample, 岩芯样本
immersiveengineering:graphite_electrode, 石墨电极
immersiveengineering:faraday_suit_feet, 法拉第靴子
immersiveengineering:faraday_suit_legs, 法拉第护腿
immersiveengineering:faraday_suit_chest, 法拉第胸甲
immersiveengineering:faraday_suit_head, 法拉第头盔
immersiveengineering:fluorescent_tube, 荧光管
immersiveengineering:powerpack, 电容背包
immersiveengineering:shield, 重型盾牌
immersiveengineering:maintenance_kit, 维护工具包
immersiveengineering:steel_armor_feet, 钢靴子
immersiveengineering:steel_armor_legs, 钢护腿
immersiveengineering:steel_armor_chest, 钢胸甲
immersiveengineering:steel_armor_head, 钢头盔
immersiveengineering:metal_device0:0, 低压电容器
immersiveengineering:metal_device0:1, 中压电容器
immersiveengineering:metal_device0:2, 高压电容器
immersiveengineering:metal_device0:3, 创造电容器
immersiveengineering:metal_device0:4, 金属桶
immersiveengineering:metal_device0:5, 液泵
immersiveengineering:metal_device0:6, 液阀
immersiveengineering:metal_device1:0, 高炉鼓风机
immersiveengineering:metal_device1:1, 外置加热器
immersiveengineering:metal_device1:2, 动能发电机
immersiveengineering:metal_device1:3, 热传导发电机
immersiveengineering:metal_device1:4, 电灯
immersiveengineering:metal_device1:5, 充电站
immersiveengineering:metal_device1:6, 输液管
immersiveengineering:metal_device1:7, 岩芯钻井
immersiveengineering:metal_device1:8, 特斯拉线圈
immersiveengineering:metal_device1:9, 泛光灯
immersiveengineering:metal_device1:10, 化学喷射炮塔
immersiveengineering:metal_device1:11, 机枪炮塔
immersiveengineering:metal_device1:13, 园艺玻璃罩
immersivepetroleum:metal_device:0, 自动润滑器
immersivepetroleum:metal_device:1, 便携式发电机
immersivepetroleum:stone_decoration, tile.immersivepetroleum.stone_decoration.name
immersivepetroleum:material:0, 沥青
immersivepetroleum:schematic, 多方块结构投影仪 %s
immersivepetroleum:speedboat, 汽艇
immersivepetroleum:upgrades:0, 钢制船体
immersivepetroleum:upgrades:1, 破冰船首
immersivepetroleum:upgrades:2, 扩展油箱
immersivepetroleum:upgrades:3, 机动船舵
immersivepetroleum:upgrades:4, 应急桨
immersivepetroleum:oil_can, 润滑油罐
teslacorelib:base_addon, 基础升级板
teslacorelib:energy_tier1, 能量升级I
teslacorelib:energy_tier2, 能量升级II
teslacorelib:machine_case, 机械外壳
teslacorelib:speed_tier1, 速度升级I
teslacorelib:speed_tier2, 速度升级II
teslacorelib:wrench, Tesla扳手
integrateddynamics:part_audio_reader_item, parttype.parttypes.integrateddynamics.audio_reader.name.name
integrateddynamics:part_block_reader_item, parttype.parttypes.integrateddynamics.block_reader.name.name
integrateddynamics:part_entity_reader_item, parttype.parttypes.integrateddynamics.entity_reader.name.name
integrateddynamics:part_extradimensional_reader_item, parttype.parttypes.integrateddynamics.extradimensional_reader.name.name
integrateddynamics:part_fluid_reader_item, parttype.parttypes.integrateddynamics.fluid_reader.name.name
integrateddynamics:part_inventory_reader_item, parttype.parttypes.integrateddynamics.inventory_reader.name.name
integrateddynamics:part_machine_reader_item, parttype.parttypes.integrateddynamics.machine_reader.name.name
integrateddynamics:part_network_reader_item, parttype.parttypes.integrateddynamics.network_reader.name.name
integrateddynamics:part_redstone_reader_item, parttype.parttypes.integrateddynamics.redstone_reader.name.name
integrateddynamics:part_world_reader_item, parttype.parttypes.integrateddynamics.world_reader.name.name
integrateddynamics:part_audio_writer_item, parttype.parttypes.integrateddynamics.audio_writer.name.name
integrateddynamics:part_effect_writer_item, parttype.parttypes.integrateddynamics.effect_writer.name.name
integrateddynamics:part_entity_writer_item, parttype.parttypes.integrateddynamics.entity_writer.name.name
integrateddynamics:part_machine_writer_item, parttype.parttypes.integrateddynamics.machine_writer.name.name
integrateddynamics:part_inventory_writer_item, parttype.parttypes.integrateddynamics.inventory_writer.name.name
integrateddynamics:part_redstone_writer_item, parttype.parttypes.integrateddynamics.redstone_writer.name.name
integrateddynamics:part_static_light_panel_item, parttype.parttypes.integrateddynamics.static_light_panel.name.name
integrateddynamics:part_dynamic_light_panel_item, parttype.parttypes.integrateddynamics.dynamic_light_panel.name.name
integrateddynamics:part_display_panel_item, parttype.parttypes.integrateddynamics.display_panel.name.name
integrateddynamics:part_connector_mono_directional_item, parttype.parttypes.integrateddynamics.connector_mono_directional.name.name
integrateddynamics:part_connector_omni_directional_item, parttype.parttypes.integrateddynamics.connector_omni_directional.name.name
integrateddynamics:cable, 逻辑线缆
integrateddynamics:variablestore:0, 变量卡箱
integrateddynamics:logic_programmer:0, 逻辑编程器
integrateddynamics:energy_battery, 能量电池
integrateddynamics:creative_energy_battery, 创造能量电池
integrateddynamics:coal_generator:0, 发电机
integrateddynamics:proxy:0, 代理器
integrateddynamics:materializer:0, 固值器
integrateddynamics:menril_log:0, 门瑞欧木
integrateddynamics:menril_log_filled:0, 富集的门瑞欧木
integrateddynamics:menril_leaves:0, 门瑞欧树叶
integrateddynamics:menril_sapling:0, 门瑞欧树苗
integrateddynamics:menril_planks, 门瑞欧木板
integrateddynamics:crystalized_menril_block, 门瑞欧结晶块
integrateddynamics:crystalized_menril_brick, 门瑞欧结晶砖
integrateddynamics:block_menril_resin:0, 门瑞欧树脂
integrateddynamics:drying_basin, 烘干池
integrateddynamics:squeezer:0, 挤压机
integrateddynamics:menril_door, 门瑞欧木门
integrateddynamics:menril_torch:0, 门瑞欧火把
integrateddynamics:menril_torch_stone:0, 门瑞欧石柄火把
integrateddynamics:menril_planks_stairs:0, 门瑞欧木楼梯
integrateddynamics:crystalized_menril_block_stairs:0, 门瑞欧结晶楼梯
integrateddynamics:crystalized_menril_brick_stairs:0, 门瑞欧晶砖楼梯
integrateddynamics:delay:0, 延迟器
integrateddynamics:block_liquid_chorus:0, 紫颂果汁
integrateddynamics:crystalized_chorus_block, 紫颂果结晶块
integrateddynamics:crystalized_chorus_brick, 紫颂果结晶砖
integrateddynamics:crystalized_chorus_block_stairs:0, 紫颂果结晶楼梯
integrateddynamics:crystalized_chorus_brick_stairs:0, 紫颂果晶砖楼梯
integrateddynamics:mechanical_squeezer:0, 电动挤压机
integrateddynamics:mechanical_drying_basin:0, 电动烘干池
integrateddynamics:variable, 变量卡
integrateddynamics:labeller, 注释器
integrateddynamics:facade, 伪装方块
integrateddynamics:crystalized_menril_chunk, 门瑞欧结晶碎片
integrateddynamics:menril_berries, 门瑞欧浆果
integrateddynamics:on_the_dynamics_of_integration, 论集成动力
integrateddynamics:crystalized_chorus_chunk, 紫颂果结晶碎片
integrateddynamics:logic_director, 逻辑导向零件
integrated_proxy:access_proxy, 访问代理器
integratedtunnels:part_interface_energy_item, parttype.parttypes.integratedtunnels.interface_energy.name.name
integratedtunnels:part_importer_energy_item, parttype.parttypes.integratedtunnels.importer_energy.name.name
integratedtunnels:part_exporter_energy_item, parttype.parttypes.integratedtunnels.exporter_energy.name.name
integratedtunnels:part_importer_world_energy_item, parttype.parttypes.integratedtunnels.importer_world_energy.name.name
integratedtunnels:part_exporter_world_energy_item, parttype.parttypes.integratedtunnels.exporter_world_energy.name.name
integratedtunnels:part_interface_item_item, parttype.parttypes.integratedtunnels.interface_item.name.name
integratedtunnels:part_importer_item_item, parttype.parttypes.integratedtunnels.importer_item.name.name
integratedtunnels:part_exporter_item_item, parttype.parttypes.integratedtunnels.exporter_item.name.name
integratedtunnels:part_importer_world_item_item, parttype.parttypes.integratedtunnels.importer_world_item.name.name
integratedtunnels:part_exporter_world_item_item, parttype.parttypes.integratedtunnels.exporter_world_item.name.name
integratedtunnels:part_interface_fluid_item, parttype.parttypes.integratedtunnels.interface_fluid.name.name
integratedtunnels:part_importer_fluid_item, parttype.parttypes.integratedtunnels.importer_fluid.name.name
integratedtunnels:part_exporter_fluid_item, parttype.parttypes.integratedtunnels.exporter_fluid.name.name
integratedtunnels:part_importer_world_fluid_item, parttype.parttypes.integratedtunnels.importer_world_fluid.name.name
integratedtunnels:part_exporter_world_fluid_item, parttype.parttypes.integratedtunnels.exporter_world_fluid.name.name
integratedtunnels:part_importer_world_block_item, parttype.parttypes.integratedtunnels.importer_world_block.name.name
integratedtunnels:part_exporter_world_block_item, parttype.parttypes.integratedtunnels.exporter_world_block.name.name
integratedtunnels:part_player_simulator_item, parttype.parttypes.integratedtunnels.player_simulator.name.name
jecalculation:item_calculator:0, 合成计算器
jecalculation:item_calculator:1, 数学计算器
immersivetech:connectors, tile.immersivetech.connectors.name
immersivetech:metal_trash:0, 垃圾桶
immersivetech:metal_trash:1, 流体垃圾桶
immersivetech:metal_trash:2, 能量垃圾桶
immersivetech:metal_barrel:0, 创造模式金属桶
immersivetech:metal_barrel:1, 无盖金属桶
immersivetech:metal_barrel:2, 钢制金属桶
immersivetech:valve:0, 流体控制阀
immersivetech:valve:1, 载荷控制器
immersivetech:valve:2, 物品控制器
immersivetech:stone_decoration, tile.immersivetech.stone_decoration.name
immersivetech:stone_decoration_slab, tile.immersivetech.stone_decoration_slab.name
immersivetech:wooden_crate, tile.immersivetech.wooden_crate.name
immersivetech:material:0, 盐
mekanismgenerators:solarpanel, 太阳能板
mekanismgenerators:hohlraum, 黑体辐射腔
mekanismgenerators:turbineblade, 涡轮叶片
mekanismgenerators:generator:0, 热力发电机
mekanismgenerators:generator:1, 太阳能发电机
mekanismgenerators:generator:3, 燃气发电机
mekanismgenerators:generator:4, 生物能发电机
mekanismgenerators:generator:5, 高级太阳能发电机
mekanismgenerators:generator:6, 风力发电机
mekanismgenerators:generator:7, 涡轮转子
mekanismgenerators:generator:8, 复杂旋钮装置
mekanismgenerators:generator:9, 电磁线圈
mekanismgenerators:generator:10, 涡轮外壳
mekanismgenerators:generator:11, 涡轮阀门
mekanismgenerators:generator:12, 涡轮排气口
mekanismgenerators:generator:13, 饱和冷凝器
mekanismgenerators:reactor:0, 反应控制器
mekanismgenerators:reactor:1, 反应堆框架
mekanismgenerators:reactor:2, 反应堆端口
mekanismgenerators:reactor:3, 反应逻辑适配器
mekanismgenerators:reactorglass:0, 强化玻璃
mekanismgenerators:reactorglass:1, 激光聚焦矩阵
multiblocked:dummy_component:0, tile.multiblocked.dummy_component.name
multiblocked:item.any:0, tile.multiblocked.item.any.name
multiblocked:ember.any:0, tile.multiblocked.ember.any.name
multiblocked:qmd_particle.any:0, tile.multiblocked.qmd_particle.any.name
multiblocked:pneumatic_pressure.any:0, tile.multiblocked.pneumatic_pressure.any.name
multiblocked:mek_heat.any:0, tile.multiblocked.mek_heat.any.name
multiblocked:bg_lp.any:0, tile.multiblocked.bg_lp.any.name
multiblocked:forge_energy.any:0, tile.multiblocked.forge_energy.any.name
multiblocked:tc6_aspect.any:0, tile.multiblocked.tc6_aspect.any.name
multiblocked:prodigy_hotair.any:0, tile.multiblocked.prodigy_hotair.any.name
multiblocked:bot_mana.any:0, tile.multiblocked.bot_mana.any.name
multiblocked:fluid.any:0, tile.multiblocked.fluid.any.name
multiblocked:exu2_gp.any:0, tile.multiblocked.exu2_gp.any.name
multiblocked:mek_gas.any:0, tile.multiblocked.mek_gas.any.name
multiblocked:blueprint_table:0, 蓝图工作台核心
multiblocked:blueprint_table_part:0, 蓝图工作台
multiblocked:controller_tester:0, 测试控制器方块
multiblocked:part_tester:0, 测试控制器方块
multiblocked:symbol:0, tile.multiblocked.symbol.name
multiblocked:blueprint, 蓝图
multiblocked:multiblock_builder, 多方块构建器
reactorbuilder:reactorbuilder, 反应堆建造机
reactorbuilder:creativereactorbuilder, 创造模式反应堆建造机
neenergistics:pattern_interface, 样板接口
nyx:meteor_rock, Meteoric Rock
nyx:star_slab, 流星块台阶
nyx:meteor_sword, Meteor Sword
nyx:lunar_water_bottle, 瓶装月露
nyx:fallen_star, 流星
nyx:meteor_shovel, Meteor Shovel
nyx:scythe, Gleaning Scythe
nyx:meteor_pants, Meteor Leggings
nyx:meteor_glass, Meteoric Glass
nyx:meteor_bow, Meteorite-Reinforced Bow
nyx:chiseled_star_block, 錾制流星块
nyx:star_stairs, 流星块楼梯
nyx:meteor_boots, Meteor Boots
nyx:gleaning_meteor_rock, Gleaning Meteor Cluster
nyx:unrefined_crystal, Unrefined Gleaning Crystal
nyx:star_block, 流星块
nyx:meteor_pickaxe, Meteor Pickaxe
nyx:meteor_hammer, Meteor Hammer
nyx:meteor_finder, Meteor Location Device
nyx:meteor_helm, Meteor Helmet
nyx:meteor_block, Block of Meteor
nyx:cracked_star_block, 破裂流星块
nyx:crystal, Gleaning Crystal
nyx:meteor_hoe, Meteor Hoe
nyx:meteor_dust, Meteor Dust
nyx:meteor_chest, Meteor Chestplate
nyx:meteor_shard, Meteor Shard
nyx:meteor_ingot, Meteor Ingot
nyx:meteor_axe, Meteor Axe
pneumaticcraft:safety_tube_module, 安全管道模块
pneumaticcraft:pressure_gauge_module, 压力表管道模块
pneumaticcraft:flow_detector_module, 流量检测管道模块
pneumaticcraft:air_grate_module, 空气栅管道模块
pneumaticcraft:regulator_tube_module, 调节器管道模块
pneumaticcraft:charging_module, 充气模块
pneumaticcraft:logistics_module, 物流模块
pneumaticcraft:redstone_module, 红石模块
pneumaticcraft:fluid.kerosene, 煤油
pneumaticcraft:fluid.plastic, 塑料
pneumaticcraft:fluid.etchacid, 蚀刻酸
pneumaticcraft:fluid.lpg, 液化石油气（LPG）
pneumaticcraft:gps_tool, 定位工具
pneumaticcraft:gps_area_tool, 区域定位工具
pneumaticcraft:ingot_iron_compressed, 压缩铁锭
pneumaticcraft:pressure_gauge, 压力表
pneumaticcraft:stone_base, 石头基座
pneumaticcraft:cannon_barrel, 炮管
pneumaticcraft:turbine_blade, 轮机扇叶
pneumaticcraft:plastic:0, 黑色塑料板
pneumaticcraft:plastic:1, 红色塑料板
pneumaticcraft:plastic:2, 绿色塑料板
pneumaticcraft:plastic:3, 棕色塑料板
pneumaticcraft:plastic:4, 蓝色塑料板
pneumaticcraft:plastic:5, 紫色塑料板
pneumaticcraft:plastic:6, 青色塑料板
pneumaticcraft:plastic:7, 淡灰色塑料板
pneumaticcraft:plastic:8, 灰色塑料板
pneumaticcraft:plastic:9, 粉红色塑料板
pneumaticcraft:plastic:10, 黄绿色塑料板
pneumaticcraft:plastic:11, 黄色塑料板
pneumaticcraft:plastic:12, 淡蓝色塑料板
pneumaticcraft:plastic:13, 品红色塑料板
pneumaticcraft:plastic:14, 橙色塑料板
pneumaticcraft:plastic:15, 白色塑料板
pneumaticcraft:air_canister, 空气罐
pneumaticcraft:reinforced_air_canister, 强化空气罐
pneumaticcraft:vortex_cannon, 涡流炮
pneumaticcraft:pneumatic_cylinder, 气压缸
pneumaticcraft:pneumatic_helmet, 气动头盔
pneumaticcraft:pneumatic_chestplate, 气动胸甲
pneumaticcraft:pneumatic_leggings, 气动护腿
pneumaticcraft:pneumatic_boots, 气动靴子
pneumaticcraft:manometer, 压力计
pneumaticcraft:turbine_rotor, 轮机转子
pneumaticcraft:assembly_program:0, 装配程序:钻头
pneumaticcraft:assembly_program:1, 装配程序:激光
pneumaticcraft:assembly_program:2, 装配程序:钻头和激光
pneumaticcraft:empty_pcb:0, 空印刷电路板
pneumaticcraft:empty_pcb:100, 空印刷电路板
pneumaticcraft:unassembled_pcb, 未组装的印刷电路板
pneumaticcraft:pcb_blueprint, 印刷电路板蓝图
pneumaticcraft:transistor, 晶体管
pneumaticcraft:capacitor, 电容
pneumaticcraft:printed_circuit_board, 印刷电路板
pneumaticcraft:failed_pcb, 失效的印刷电路板
pneumaticcraft:network_component:0, 诊断子程序
pneumaticcraft:network_component:1, 网络API
pneumaticcraft:network_component:2, 网络数据存储器
pneumaticcraft:network_component:3, 网络 IO 端口
pneumaticcraft:network_component:4, 网络注册表
pneumaticcraft:network_component:5, 网络节点
pneumaticcraft:stop_worm, 停！蠕虫
pneumaticcraft:nuke_virus, 核弹病毒
pneumaticcraft:compressed_iron_gear, 压缩铁齿轮
pneumaticcraft:pneumatic_wrench, 气动扳手
pneumaticcraft:drone, 无人机
pneumaticcraft:programming_puzzle:1, 红色编程拼图
pneumaticcraft:programming_puzzle:2, 绿色编程拼图
pneumaticcraft:programming_puzzle:3, 棕色编程拼图
pneumaticcraft:programming_puzzle:4, 蓝色编程拼图
pneumaticcraft:programming_puzzle:5, 紫色编程拼图
pneumaticcraft:programming_puzzle:6, 青色编程拼图
pneumaticcraft:programming_puzzle:8, 灰色编程拼图
pneumaticcraft:programming_puzzle:9, 粉红色编程拼图
pneumaticcraft:programming_puzzle:10, 黄绿色编程拼图
pneumaticcraft:programming_puzzle:11, 黄色编程拼图
pneumaticcraft:programming_puzzle:12, 淡蓝色编程拼图
pneumaticcraft:programming_puzzle:14, 橙色编程拼图
pneumaticcraft:programming_puzzle:15, 白色编程拼图
pneumaticcraft:advanced_pcb, 高级印刷电路板
pneumaticcraft:remote, 远程终端
pneumaticcraft:seismic_sensor, 地下石油探测器
pneumaticcraft:logistics_configurator, 物流配置器
pneumaticcraft:logistic_drone, 物流无人机
pneumaticcraft:harvesting_drone, 收割无人机
pneumaticcraft:gun_ammo, 加特林机枪弹药
pneumaticcraft:gun_ammo_incendiary, 燃烧型加特林机枪弹药
pneumaticcraft:gun_ammo_weighted, 重质型加特林机枪弹药
pneumaticcraft:gun_ammo_ap, 破甲型加特林机枪弹药
pneumaticcraft:gun_ammo_explosive, 爆炸型加特林机枪弹药
pneumaticcraft:gun_ammo_freezing, 寒冰型加特林机枪弹药
pneumaticcraft:amadron_tablet, Amadron 平板电脑
pneumaticcraft:minigun, 加特林（仅限创造）
pneumaticcraft:camo_applicator, 伪装涂覆器
pneumaticcraft:micromissiles, 微型导弹
pneumaticcraft:volume_upgrade, 容量升级
pneumaticcraft:dispenser_upgrade, 发射器升级
pneumaticcraft:item_life_upgrade, 物品寿命升级
pneumaticcraft:entity_tracker_upgrade, 实体追踪升级
pneumaticcraft:block_tracker_upgrade, 方块追踪升级
pneumaticcraft:speed_upgrade, 速度升级
pneumaticcraft:search_upgrade, 物品搜寻升级
pneumaticcraft:coordinate_tracker_upgrade, 坐标追踪升级
pneumaticcraft:range_upgrade, 范围升级
pneumaticcraft:security_upgrade, 安全升级
pneumaticcraft:magnet_upgrade, 磁铁升级
pneumaticcraft:thaumcraft_upgrade, 神秘时代升级
pneumaticcraft:charging_upgrade, 充气升级
pneumaticcraft:armor_upgrade, 盔甲升级
pneumaticcraft:jet_boots_upgrade, 喷射鞋升级
pneumaticcraft:night_vision_upgrade, 夜视升级
pneumaticcraft:scuba_upgrade, 水肺升级
pneumaticcraft:creative_upgrade, 创造补给升级
pneumaticcraft:pressure_tube, 压力管道
pneumaticcraft:advanced_pressure_tube, 高级压力管道
pneumaticcraft:air_compressor, 空气压缩机
pneumaticcraft:advanced_air_compressor, 高级空气压缩机
pneumaticcraft:air_cannon, 空气炮
pneumaticcraft:pressure_chamber_wall, 压力室墙壁
pneumaticcraft:pressure_chamber_glass, 压力室玻璃
pneumaticcraft:pressure_chamber_valve, 压力室气阀
pneumaticcraft:charging_station, 充能站
pneumaticcraft:elevator_base, 电梯基座
pneumaticcraft:elevator_frame, 电梯框架
pneumaticcraft:pressure_chamber_interface, 压力室接口
pneumaticcraft:vacuum_pump, 真空泵
pneumaticcraft:pneumatic_door_base, 气动门基座
pneumaticcraft:pneumatic_door, 气动门
pneumaticcraft:assembly_io_unit, 装配台 IO 设备
pneumaticcraft:assembly_platform, 装配平台
pneumaticcraft:assembly_drill, 装配钻头
pneumaticcraft:assembly_laser, 装配激光
pneumaticcraft:assembly_controller, 装配控制器
pneumaticcraft:compressed_iron_block, 压缩铁块
pneumaticcraft:uv_light_box, 紫外光灯箱
pneumaticcraft:security_station, 安全站
pneumaticcraft:universal_sensor, 万能传感器
pneumaticcraft:aerial_interface, 空气接口
pneumaticcraft:electrostatic_compressor, 静电压缩机
pneumaticcraft:aphorism_tile, 格言瓷砖
pneumaticcraft:omnidirectional_hopper, 全方向漏斗
pneumaticcraft:liquid_hopper, 液体漏斗
pneumaticcraft:elevator_caller, 电梯呼叫器
pneumaticcraft:programmer, 编程器
pneumaticcraft:creative_compressor, 创造模式压缩机
pneumaticcraft:plastic_mixer, 塑料混合机
pneumaticcraft:liquid_compressor, 液体压缩机
pneumaticcraft:advanced_liquid_compressor, 高级液体压缩机
pneumaticcraft:heat_sink, 散热片
pneumaticcraft:vortex_tube, 涡流管
pneumaticcraft:programmable_controller, 可编程控制器
pneumaticcraft:gas_lift, 气举
pneumaticcraft:refinery, 精炼厂
pneumaticcraft:thermopneumatic_processing_plant, 热气动加工机
pneumaticcraft:kerosene_lamp, 煤油灯
pneumaticcraft:sentry_turret, 哨戒炮
pneumaticcraft:flux_compressor, 通量压缩机
pneumaticcraft:pneumatic_dynamo, 气动能源炉
pneumaticcraft:fake_ice, tile.fake_ice.name
pneumaticcraft:thermal_compressor, 热力压缩器
pneumaticcraft:logistic_frame_active_provider, 物流主动供应框架
pneumaticcraft:logistic_frame_passive_provider, 物流被动供应框架
pneumaticcraft:logistic_frame_storage, 物流存储框架
pneumaticcraft:logistic_frame_default_storage, 物流默认存储框架
pneumaticcraft:logistic_frame_requester, 物流请求框架
pneumaticcraft:heat_frame, 导热框架
pneumaticcraft:spawner_agitator, 刷怪箱激发器
pneumaticcraft:crop_support, 作物架
pneumaticcraft:transfer_gadget, 传输装置
prodigytech:explosion_furnace, 爆炸熔炉
prodigytech:magmatic_aeroheater, 熔岩气热炉
prodigytech:solid_fuel_aeroheater, 固体燃料气热炉
prodigytech:energion_aeroheater, 能源气热炉
prodigytech:tartaric_aeroheater, 冥界气热炉
prodigytech:capacitor_aeroheater, 热容器气热炉
prodigytech:incinerator, 焚化炉
prodigytech:blower_furnace, 烘烤炉
prodigytech:rotary_grinder, 旋转粉碎机
prodigytech:heat_sawmill, 热力锯木机
prodigytech:food_purifier, 食物净化机
prodigytech:solderer, 焊机
prodigytech:magnetic_reassembler, 磁力重构机
prodigytech:ore_refinery, 矿石精炼机
prodigytech:automatic_crystal_cutter, 晶体自动切割机
prodigytech:capacitor_charger, 蓄热器
prodigytech:fuel_processor, 燃料加工机
prodigytech:food_enricher, 食物富集机
prodigytech:primordialis_reactor, 原基反应器
prodigytech:atomic_reshaper, 原子重塑机
prodigytech:zorra_altar, 佐拉祭坛
prodigytech:air_funnel, 空气管道
prodigytech:wormhole_funnel, 虫洞管道
prodigytech:linear_extractor, 线性提取器
prodigytech:funnelling_extractor, 漏斗型提取器
prodigytech:dispersing_extractor, 分散型提取器
prodigytech:zorra_log, 佐拉树原木
prodigytech:zorra_planks, 佐拉树木板
prodigytech:zorra_leaves, 佐拉树树叶
prodigytech:zorra_sapling, 佐拉树树苗
prodigytech:ferramic_block, 瓷铁块
prodigytech:carbon_plate_block, 碳板块
prodigytech:zorrasteel_block, 佐拉钢块
prodigytech:charred_cobblestone, 烧焦的圆石
prodigytech:charred_stone, 烧焦的石头
prodigytech:charred_stonebricks, 烧焦的石砖
prodigytech:ash_bricks, 灰砖块
prodigytech:particle_board, 刨花板
prodigytech:particle_board_planks, 刨花木板
prodigytech:ferramic_ingot, 瓷铁锭
prodigytech:ferramic_nugget, 瓷铁粒
prodigytech:ferramic_gear, 瓷铁齿轮
prodigytech:ash, 灰
prodigytech:purified_food, 净化的食物
prodigytech:flour, 面粉
prodigytech:sawdust, 锯屑
prodigytech:meat_ground, 肉馅
prodigytech:meat_patty, 肉饼
prodigytech:coal_dust, 煤粉
prodigytech:ferramic_dust, 瓷铁粉
prodigytech:ferramic_dust_tiny, 小撮瓷铁粉
prodigytech:iron_dust, 铁粉
prodigytech:iron_dust_tiny, 小撮铁粉
prodigytech:gold_dust, 金粉
prodigytech:gold_dust_tiny, 小撮金粉
prodigytech:diamond_dust, 钻石粉
prodigytech:emerald_dust, 绿宝石粉
prodigytech:quartz_dust, 下界石英粉
prodigytech:carbon_plate, 碳板
prodigytech:enriched_fuel, 富集燃料
prodigytech:inferno_fuel, 地狱燃料
prodigytech:inferno_crystal, 地狱晶体
prodigytech:sugar_cube, 方糖
prodigytech:circuit_plate, 电路板
prodigytech:circuit_crude, 粗糙电路
prodigytech:circuit_refined, 精致电路
prodigytech:circuit_perfected, 完美电路
prodigytech:pattern_circuit_crude, 粗糙电路模板
prodigytech:pattern_circuit_refined, 精致电路模板
prodigytech:pattern_circuit_perfected, 完美电路模板
prodigytech:heat_capacitor_0, 125 ℃ 热容器
prodigytech:heat_capacitor_1, 250 ℃ 热容器
prodigytech:heat_capacitor_2, 500 ℃ 热容器
prodigytech:heat_capacitor_3, 1000 ℃ 热容器
prodigytech:fuel_pellet_1, 燃料丸
prodigytech:fuel_pellet_4, 燃料丸 x4
prodigytech:fuel_pellet_16, 燃料丸 x16
prodigytech:fuel_pellet_64, 燃料丸 x64
prodigytech:energion_crystal_seed, 能量晶体种子
prodigytech:energion_dust, 能量粉
prodigytech:crystal_cutter, 晶体切割器
prodigytech:wormhole_linker, 虫洞连接器
prodigytech:ferramic_handbow, 瓷铁手弓
prodigytech:primordium, 原基
prodigytech:aeternus_crystal, 永恒晶体
prodigytech:zorra_leaf, 佐拉叶片
prodigytech:zorrasteel_raw, 生佐拉钢锭
prodigytech:zorrasteel_ingot, 佐拉钢锭
prodigytech:tartaric_stoker, 冥燃粉
prodigytech:zorrasteel_sword, 佐拉钢剑
prodigytech:zorrasteel_handbow, 佐拉钢手弓
serenetweaks:blockbranches, tile.serenetweaks.BlockBranches.name
simplestations:simplecraftingtable:0, Simple Crafting Station
spiceoflife:bookfoodjournal, 膳食记录
spiceoflife:lunchbox, 午餐盒
spiceoflife:lunchbag, 午餐袋
storagedrawers:basicdrawers:0, 基础抽屉
storagedrawers:basicdrawers:0, 基础抽屉
storagedrawers:basicdrawers:0, 基础抽屉
storagedrawers:basicdrawers:0, 基础抽屉
storagedrawers:basicdrawers:0, 基础抽屉
storagedrawers:basicdrawers:0, 基础抽屉
storagedrawers:basicdrawers:1, 1x2 基础抽屉
storagedrawers:basicdrawers:1, 1x2 基础抽屉
storagedrawers:basicdrawers:1, 1x2 基础抽屉
storagedrawers:basicdrawers:1, 1x2 基础抽屉
storagedrawers:basicdrawers:1, 1x2 基础抽屉
storagedrawers:basicdrawers:1, 1x2 基础抽屉
storagedrawers:basicdrawers:2, 2x2 基础抽屉
storagedrawers:basicdrawers:2, 2x2 基础抽屉
